,id,Name,Birth Date,Country of Origin,Hat,Hat Brand,Hat Colour,Glasses,Glasses Brand,Glasses Colour,Shirt,Shirt brand,Shirt colour,Jeans,Jeans brand,Jeans colour,Bag,Bag Brand,Bag Colour,Cane,Shoes,Shoes Brand,Shoes colour
869,870,Wayne,04/03/1987,China,Bobble hat,Canada Goose,Red and white,Round Glasses,Gucci,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Skechers,Brown
870,871,William,20/03/1987,United Kingdom,Bobble hat,Woolrich,Red and white,Round Glasses,Tom Ford,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,J Brand,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Adidas,Brown
871,872,Wesley,25/03/1987,United Kingdom,Bobble hat,Canada Goose,Red and white,Round Glasses,Tom Ford,Black,Long-sleeve,Tommy Hilfiger,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Under Armour,Brown
872,873,Wayne,09/10/1987,Brazil,Bobble hat,Carhartt,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,Lacoste,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Louis Vuitton,Brown,Wood,Casual Shoes,Adidas,Brown
873,874,Walter,09/12/1987,India,Bobble hat,Beanie Babies,Red and white,Round Glasses,Dolce & Gabbana,Black,Long-sleeve,Brooks Brothers,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Louis Vuitton,Brown,Wood,Casual Shoes,Adidas,Brown
874,875,Wanda,14/12/1987,France,Bobble hat,Canada Goose,Red and white,Round Glasses,Michael Kors,Black,Long-sleeve,H&M,Red and white stripes,Straight Leg Jeans,Levi's,Blue,Messenger bag,Burberry,Brown,Wood,Casual Shoes,Nike,Brown
875,876,Wallace,19/04/1987,United Kingdom,Bobble hat,Woolrich,Red and white,Round Glasses,Gucci,Black,Long-sleeve,Ralph Lauren,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Burberry,Brown,Wood,Casual Shoes,Nike,Brown
876,877,Wilhelm,10/02/1987,France,Bobble hat,Woolrich,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,J.Crew,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Burberry,Brown,Wood,Casual Shoes,Under Armour,Brown
877,878,Weston,17/07/1987,France,Bobble hat,Beanie Babies,Red and white,Round Glasses,Versace,Black,Long-sleeve,Tommy Hilfiger,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Michael Kors,Brown,Wood,Casual Shoes,Converse,Brown
878,879,Wesley,18/03/1987,Brazil,Bobble hat,Carhartt,Red and white,Round Glasses,Prada,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Hermès,Brown,Wood,Casual Shoes,Nike,Brown
879,880,Walter,07/08/1987,Japan,Bobble hat,The North Face,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Skechers,Brown
880,881,Wanda,24/03/1987,Japan,Bobble hat,Fjällräven,Red and white,Round Glasses,Versace,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Chanel,Brown,Wood,Casual Shoes,New Balance,Brown
881,882,Winona,26/12/1987,Japan,Bobble hat,Carhartt,Red and white,Round Glasses,Michael Kors,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,Levi's,Blue,Messenger bag,Hermès,Brown,Wood,Casual Shoes,Jordan,Brown
882,883,Wesley,18/11/1987,India,Bobble hat,Woolrich,Red and white,Round Glasses,Gucci,Black,Long-sleeve,Lacoste,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Burberry,Brown,Wood,Casual Shoes,Jordan,Brown
883,884,Winona,17/04/1987,India,Bobble hat,Carhartt,Red and white,Round Glasses,Dolce & Gabbana,Black,Long-sleeve,Ralph Lauren,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Converse,Brown
884,885,Wallace,04/05/1987,France,Bobble hat,Fjällräven,Red and white,Round Glasses,Gucci,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Yves Saint Laurent,Brown,Wood,Casual Shoes,Vans,Brown
885,886,Wilhelm,14/10/1987,Japan,Bobble hat,The North Face,Red and white,Round Glasses,Gucci,Black,Long-sleeve,Brooks Brothers,Red and white stripes,Straight Leg Jeans,Guess,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Under Armour,Brown
886,887,Wesley,09/07/1987,Japan,Bobble hat,Woolrich,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,Brooks Brothers,Red and white stripes,Straight Leg Jeans,Levi's,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Converse,Brown
887,888,Wayne,29/09/1987,India,Bobble hat,Canada Goose,Red and white,Round Glasses,Dolce & Gabbana,Black,Long-sleeve,Lacoste,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Yves Saint Laurent,Brown,Wood,Casual Shoes,Nike,Brown
888,889,Wallace,25/11/1987,Japan,Bobble hat,Barts,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Michael Kors,Brown,Wood,Casual Shoes,Adidas,Brown
889,890,Winona,19/01/1987,United Kingdom,Bobble hat,Canada Goose,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,J.Crew,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Converse,Brown
890,891,Wallace,18/10/1987,Japan,Bobble hat,Woolrich,Red and white,Round Glasses,Chanel,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Hermès,Brown,Wood,Casual Shoes,Under Armour,Brown
891,892,Winona,17/11/1987,Japan,Bobble hat,Woolrich,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,Lee,Blue,Messenger bag,Louis Vuitton,Brown,Wood,Casual Shoes,Nike,Brown
892,893,Wayne,26/06/1987,Japan,Bobble hat,Canada Goose,Red and white,Round Glasses,Chanel,Black,Long-sleeve,Tommy Hilfiger,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Coach,Brown,Wood,Casual Shoes,Under Armour,Brown
893,894,Winona,14/03/1987,Japan,Bobble hat,Canada Goose,Red and white,Round Glasses,Tom Ford,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Burberry,Brown,Wood,Casual Shoes,Nike,Brown
894,895,Wendy,29/12/1987,Brazil,Bobble hat,Canada Goose,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,Ralph Lauren,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Skechers,Brown
895,896,Wendy,26/08/1987,Japan,Bobble hat,Woolrich,Red and white,Round Glasses,Michael Kors,Black,Long-sleeve,Brooks Brothers,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Chanel,Brown,Wood,Casual Shoes,New Balance,Brown
896,897,Wilhelm,04/08/1987,India,Bobble hat,Canada Goose,Red and white,Round Glasses,Tom Ford,Black,Long-sleeve,H&M,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Burberry,Brown,Wood,Casual Shoes,Adidas,Brown
897,898,Wayne,20/01/1987,China,Bobble hat,Woolrich,Red and white,Round Glasses,Tom Ford,Black,Long-sleeve,J.Crew,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Chanel,Brown,Wood,Casual Shoes,Under Armour,Brown
898,899,Winona,24/04/1987,France,Bobble hat,Woolrich,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,Lacoste,Red and white stripes,Straight Leg Jeans,Diesel,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Jordan,Brown
899,900,Wallace,21/07/1987,Australia,Bobble hat,Fjällräven,Red and white,Round Glasses,Prada,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Burberry,Brown,Wood,Casual Shoes,Reebok,Brown
900,901,Wendy,11/05/1987,United Kingdom,Bobble hat,Canada Goose,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,J.Crew,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Nike,Brown
901,902,Wanda,03/09/1987,Japan,Bobble hat,Woolrich,Red and white,Round Glasses,Chanel,Black,Long-sleeve,Brooks Brothers,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Michael Kors,Brown,Wood,Casual Shoes,Skechers,Brown
902,903,Wren,28/11/1987,Japan,Bobble hat,Fjällräven,Red and white,Round Glasses,Oakley,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,American Eagle Outfitters,Blue,Messenger bag,Burberry,Brown,Wood,Casual Shoes,Reebok,Brown
903,904,Winston,11/02/1987,India,Bobble hat,Woolrich,Red and white,Round Glasses,Chanel,Black,Long-sleeve,Tommy Hilfiger,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Burberry,Brown,Wood,Casual Shoes,Skechers,Brown
904,905,Winona,17/11/1987,Japan,Bobble hat,Canada Goose,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,Brooks Brothers,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Jordan,Brown
905,906,Winona,24/06/1987,Japan,Bobble hat,Woolrich,Red and white,Round Glasses,Dolce & Gabbana,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Chanel,Brown,Wood,Casual Shoes,Nike,Brown
906,907,Winona,09/09/1987,Japan,Bobble hat,The North Face,Red and white,Round Glasses,Prada,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,New Balance,Brown
907,908,Winston,28/05/1987,Japan,Bobble hat,Barts,Red and white,Round Glasses,Tom Ford,Black,Long-sleeve,Brooks Brothers,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Under Armour,Brown
908,909,Wayne,30/07/1987,United States,Bobble hat,Woolrich,Red and white,Round Glasses,Versace,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Hermès,Brown,Wood,Casual Shoes,Converse,Brown
909,910,Walter,17/08/1987,United Kingdom,Bobble hat,Canada Goose,Red and white,Round Glasses,Tom Ford,Black,Long-sleeve,J.Crew,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Under Armour,Brown
910,911,Wren,21/03/1987,Brazil,Bobble hat,The North Face,Red and white,Round Glasses,Chanel,Black,Long-sleeve,H&M,Red and white stripes,Straight Leg Jeans,Lee,Blue,Messenger bag,Burberry,Brown,Wood,Casual Shoes,Under Armour,Brown
911,912,Wallace,04/06/1987,China,Bobble hat,Patagonia,Red and white,Round Glasses,Chanel,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Vans,Brown
912,913,Wallace,19/04/1987,Japan,Bobble hat,Columbia,Red and white,Round Glasses,Versace,Black,Long-sleeve,Tommy Hilfiger,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Prada,Brown,Wood,Casual Shoes,Skechers,Brown
913,914,Wallace,14/02/1987,United Kingdom,Bobble hat,Fjällräven,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,True Religion,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Reebok,Brown
914,915,Wallace,08/04/1987,Japan,Bobble hat,Canada Goose,Red and white,Round Glasses,Michael Kors,Black,Long-sleeve,Brooks Brothers,Red and white stripes,Straight Leg Jeans,Guess,Blue,Messenger bag,Burberry,Brown,Wood,Casual Shoes,Skechers,Brown
915,916,Wendy,01/03/1987,India,Bobble hat,Woolrich,Red and white,Round Glasses,Versace,Black,Long-sleeve,H&M,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Burberry,Brown,Wood,Casual Shoes,New Balance,Brown
916,917,Wayne,22/01/1987,Japan,Bobble hat,Carhartt,Red and white,Round Glasses,Versace,Black,Long-sleeve,Brooks Brothers,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Fendi,Brown,Wood,Casual Shoes,Vans,Brown
917,918,Winona,25/01/1987,Japan,Bobble hat,Fjällräven,Red and white,Round Glasses,Chanel,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Nike,Brown
918,919,Wesley,16/10/1987,Japan,Bobble hat,Carhartt,Red and white,Round Glasses,Chanel,Black,Long-sleeve,H&M,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Chanel,Brown,Wood,Casual Shoes,Under Armour,Brown
919,920,Wanda,08/11/1987,Japan,Bobble hat,Woolrich,Red and white,Round Glasses,Michael Kors,Black,Long-sleeve,Tommy Hilfiger,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Michael Kors,Brown,Wood,Casual Shoes,Under Armour,Brown
920,921,Wallace,30/04/1987,Japan,Bobble hat,Canada Goose,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Under Armour,Brown
921,922,Winona,03/10/1987,India,Bobble hat,Woolrich,Red and white,Round Glasses,Dolce & Gabbana,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Hermès,Brown,Wood,Casual Shoes,Under Armour,Brown
922,923,Wilma,25/10/1987,Japan,Bobble hat,Carhartt,Red and white,Round Glasses,Chanel,Black,Long-sleeve,H&M,Red and white stripes,Straight Leg Jeans,Lee,Blue,Messenger bag,Coach,Brown,Wood,Casual Shoes,Converse,Brown
923,924,Winona,11/09/1987,Australia,Bobble hat,Woolrich,Red and white,Round Glasses,Dolce & Gabbana,Black,Long-sleeve,Levi's,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Coach,Brown,Wood,Casual Shoes,Converse,Brown
924,925,Wanda,20/07/1987,United Kingdom,Bobble hat,Canada Goose,Red and white,Round Glasses,Gucci,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Chanel,Brown,Wood,Casual Shoes,Skechers,Brown
925,926,Wendy,25/09/1987,Japan,Bobble hat,Woolrich,Red and white,Round Glasses,Versace,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Under Armour,Brown
926,927,Winona,20/03/1987,Japan,Bobble hat,Columbia,Red and white,Round Glasses,Burberry,Black,Long-sleeve,Brooks Brothers,Red and white stripes,Straight Leg Jeans,Lee,Blue,Messenger bag,Michael Kors,Brown,Wood,Casual Shoes,Skechers,Brown
927,928,Wallace,12/04/1987,Japan,Bobble hat,Fjällräven,Red and white,Round Glasses,Gucci,Black,Long-sleeve,Brooks Brothers,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Converse,Brown
928,929,Winston,24/01/1987,Japan,Bobble hat,Barts,Red and white,Round Glasses,Tom Ford,Black,Long-sleeve,J.Crew,Red and white stripes,Straight Leg Jeans,Guess,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Under Armour,Brown
929,930,Winona,04/02/1987,Brazil,Bobble hat,Woolrich,Red and white,Round Glasses,Gucci,Black,Long-sleeve,Tommy Hilfiger,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Michael Kors,Brown,Wood,Casual Shoes,Jordan,Brown
930,931,Wendy,09/10/1987,United Kingdom,Bobble hat,Carhartt,Red and white,Round Glasses,Dolce & Gabbana,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,True Religion,Blue,Messenger bag,Coach,Brown,Wood,Casual Shoes,Under Armour,Brown
931,932,Wendy,20/10/1987,Japan,Bobble hat,Canada Goose,Red and white,Round Glasses,Michael Kors,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Skechers,Brown
932,933,Wilhelm,01/11/1987,India,Bobble hat,Canada Goose,Red and white,Round Glasses,Dolce & Gabbana,Black,Long-sleeve,Hugo Boss,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Nike,Brown
933,934,Winona,10/08/1987,United Kingdom,Bobble hat,Canada Goose,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,J.Crew,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Louis Vuitton,Brown,Wood,Casual Shoes,Skechers,Brown
934,935,Wayne,14/09/1987,Japan,Bobble hat,Canada Goose,Red and white,Round Glasses,Versace,Black,Long-sleeve,Lacoste,Red and white stripes,Straight Leg Jeans,Lee,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Skechers,Brown
935,936,William,27/07/1987,United Kingdom,Bobble hat,UGG,Red and white,Round Glasses,Tom Ford,Black,Long-sleeve,Levi's,Red and white stripes,Straight Leg Jeans,Levi's,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Under Armour,Brown
936,937,Wesley,04/03/1987,Japan,Bobble hat,Fjällräven,Red and white,Round Glasses,Gucci,Black,Long-sleeve,Levi's,Red and white stripes,Straight Leg Jeans,Lee,Blue,Messenger bag,Hermès,Brown,Wood,Casual Shoes,Under Armour,Brown
937,938,Winona,16/05/1987,India,Bobble hat,Carhartt,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Louis Vuitton,Brown,Wood,Casual Shoes,Reebok,Brown
938,939,Wren,18/04/1987,Brazil,Bobble hat,Canada Goose,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,Brooks Brothers,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Reebok,Brown
939,940,Wendy,19/05/1987,India,Bobble hat,Woolrich,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Under Armour,Brown
940,941,Wendy,22/07/1987,Canada,Bobble hat,Woolrich,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,J.Crew,Red and white stripes,Straight Leg Jeans,American Eagle Outfitters,Blue,Messenger bag,Hermès,Brown,Wood,Casual Shoes,Nike,Brown
941,942,Wanda,28/04/1987,Australia,Bobble hat,Fjällräven,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,Brooks Brothers,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Michael Kors,Brown,Wood,Casual Shoes,Skechers,Brown
942,943,Winona,12/06/1987,Japan,Bobble hat,Fjällräven,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,Brooks Brothers,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Hermès,Brown,Wood,Casual Shoes,Converse,Brown
943,944,Winona,04/10/1987,India,Bobble hat,The North Face,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,Lacoste,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Burberry,Brown,Wood,Casual Shoes,Skechers,Brown
944,945,Wallace,07/04/1987,Japan,Bobble hat,Columbia,Red and white,Round Glasses,Gucci,Black,Long-sleeve,H&M,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Yves Saint Laurent,Brown,Wood,Casual Shoes,Converse,Brown
945,946,Weston,03/07/1987,China,Bobble hat,Beanie Babies,Red and white,Round Glasses,Chanel,Black,Long-sleeve,Brooks Brothers,Red and white stripes,Straight Leg Jeans,Lee,Blue,Messenger bag,Hermès,Brown,Wood,Casual Shoes,New Balance,Brown
946,947,Wanda,19/11/1987,China,Bobble hat,Canada Goose,Red and white,Round Glasses,Versace,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Chanel,Brown,Wood,Casual Shoes,Skechers,Brown
947,948,Wendy,30/12/1987,Australia,Bobble hat,Woolrich,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Prada,Brown,Wood,Casual Shoes,New Balance,Brown
948,949,Wendy,23/10/1987,Japan,Bobble hat,Woolrich,Red and white,Round Glasses,Dolce & Gabbana,Black,Long-sleeve,J.Crew,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Hermès,Brown,Wood,Casual Shoes,Skechers,Brown
949,950,Wendy,21/11/1987,Japan,Bobble hat,Woolrich,Red and white,Round Glasses,Chanel,Black,Long-sleeve,Gap,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Michael Kors,Brown,Wood,Casual Shoes,New Balance,Brown
950,951,Winston,09/08/1987,Japan,Bobble hat,Woolrich,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,H&M,Red and white stripes,Straight Leg Jeans,Guess,Blue,Messenger bag,Prada,Brown,Wood,Casual Shoes,Skechers,Brown
951,952,Wanda,13/12/1987,United Kingdom,Bobble hat,Carhartt,Red and white,Round Glasses,Chanel,Black,Long-sleeve,Brooks Brothers,Red and white stripes,Straight Leg Jeans,Levi's,Blue,Messenger bag,Burberry,Brown,Wood,Casual Shoes,Under Armour,Brown
952,953,Winona,26/03/1987,Japan,Bobble hat,Canada Goose,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,Brooks Brothers,Red and white stripes,Straight Leg Jeans,Lee,Blue,Messenger bag,Hermès,Brown,Wood,Casual Shoes,Reebok,Brown
953,954,Winona,11/03/1987,Japan,Bobble hat,Carhartt,Red and white,Round Glasses,Tom Ford,Black,Long-sleeve,Brooks Brothers,Red and white stripes,Straight Leg Jeans,True Religion,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Converse,Brown
954,955,Winona,30/12/1987,India,Bobble hat,Canada Goose,Red and white,Round Glasses,Versace,Black,Long-sleeve,J.Crew,Red and white stripes,Straight Leg Jeans,Levi's,Blue,Messenger bag,Fendi,Brown,Wood,Casual Shoes,Puma,Brown
955,956,Winona,22/06/1987,Japan,Bobble hat,Woolrich,Red and white,Round Glasses,Tom Ford,Black,Long-sleeve,J.Crew,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Skechers,Brown
956,957,Wallace,08/05/1987,Japan,Bobble hat,Fjällräven,Red and white,Round Glasses,Gucci,Black,Long-sleeve,Tommy Hilfiger,Red and white stripes,Straight Leg Jeans,AG Jeans,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Nike,Brown
957,958,Wayne,16/07/1987,United Kingdom,Bobble hat,Fjällräven,Red and white,Round Glasses,Ray-Ban,Black,Long-sleeve,J.Crew,Red and white stripes,Straight Leg Jeans,Diesel,Blue,Messenger bag,Hermès,Brown,Wood,Casual Shoes,Skechers,Brown
958,959,Wallace,20/10/1987,Japan,Bobble hat,Fjällräven,Red and white,Round Glasses,Michael Kors,Black,Long-sleeve,H&M,Red and white stripes,Straight Leg Jeans,Wrangler,Blue,Messenger bag,Gucci,Brown,Wood,Casual Shoes,Under Armour,Brown
